Ns,Nh,"(1, 2)","(3, 5)",江苏,杨文定,"['“', '江苏', '巡抚', '杨', '文定', '我', '不熟', '，', '而且', '比', '我', '早', '一科', '，', '算是', '前辈', '，', '说话', '不便', '，', '就算', '买', '我', '的', '帐', '，', '也', '不会', '有', '好', '缺', '给', '你', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(2, 3)",王有龄,舒泰,"['王有龄', '遍体', '舒泰', '，', '不由得', '想到', '“', '积德', '以遗', '子孙', '”', '这句', '话', '，', '如果', '不是', '老父', '身前', '提拔', '何桂清', '，', '自己', '何来', '今日', '的', '机缘', '？']",胡雪岩全集（高阳）.txt
Ns,Ns,"(5, 6)","(10, 11)",云南,云南,"['疑问', '就', '在', '他', '不是', '云南', '人', '，', '怎能', '在', '云南', '乡试', '？']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(4, 5)",何桂清,俭德,"['何桂清', '讲起', '直宗', '的', '俭德', '，', '当今', '皇帝', '得', '承', '大位', '的', '秘辛', '，', '全靠', '他', '“', '师傅', '”', '杜', '受田', '的', '指点', '，', '咸丰帝', '在', '做', '皇子', '时', '，', '表现', '了', '仁慈', '友爱', '的', '德量', '，', '宣宗才', '把', '皇位', '传', '了', '给', '他', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(5, 6)",何桂清,黄寿,"['何桂清', '又', '说', '，', '“', '黄寿', '巨人', '虽', '刻薄', '，', '不易', '同候', '，', '但', '倒', '是', '个', '肯', '做事', '的', '、', '你', '在', '他', '那里', '只要', '吃得来', '苦', '，', '他', '一定', '会', '提拔', '你', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(5, 6)",王有龄,黄宗汉,"['王有龄', '入耳', '心惊', '，', '对', '黄宗汉', '的', '为', '人', '，', '算是', '有', '了', '相当', '认识', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(4, 5)",何桂清,洪杨,"['何桂清', '告诉', '他', '，', '洪杨', '起兵', '，', '在', '广西', '没有', '把', '它', '挡住', '，', '现在', '军人', '两湖', '，', '有', '燎原之势', '，', '朝廷', '筹响', '甚急', '，', '捐例', '大开', '，', '凡是', '“', '捐备', '军需', '”', '的', '，', '多交部', '优于', '议叙', '，', '所以', '目前', '的', '机会', '正好', '，', '劝工', '有龄', '从速', '进京', '“', '投供', '”', '加捐', '，', '早日', '到', '浙江', '候补', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(4, 5)","(8, 9)",洪杨,广西,"['何桂清', '告诉', '他', '，', '洪杨', '起兵', '，', '在', '广西', '没有', '把', '它', '挡住', '，', '现在', '军人', '两湖', '，', '有', '燎原之势', '，', '朝廷', '筹响', '甚急', '，', '捐例', '大开', '，', '凡是', '“', '捐备', '军需', '”', '的', '，', '多交部', '优于', '议叙', '，', '所以', '目前', '的', '机会', '正好', '，', '劝工', '有龄', '从速', '进京', '“', '投供', '”', '加捐', '，', '早日', '到', '浙江', '候补', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(4, 5)","(11, 12)",何桂清,黄宗汉,"['第二天', '早晨', '起身', '，', '何桂清', '已', '写', '好', '了', '一封', '致', '黄宗汉', '的', '信', '在', '等', '他', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(41, 42)","(45, 46)",浙江,黄宗汉,"['这', '封信', '不是', '泛泛', '的', '八行', '，', '甚至', '也', '不象', '一封', '荐信', '，', '里面', '谈', '了', '许多', '知交', '的', '私话', '，', '然后', '才', '提到', '王有龄', '，', '说', '是', '“', '总角之交', '，', '谊', '如', '昆季', '”', '，', '特为', '嘱', '他', '指捐', '分发', '浙江', '，', '以便', '请', '黄宗汉', '培植', '造就', '，', '照', '这', '封信', '的', '恳切', '结实', '来说', '，', '就', '差', '何桂清', '当面', '拱手', '拜托', '了', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(5, 6)","(8, 9)",王有龄,何桂清,"['等', '看过', '封', '好', '，', '王有龄', '便', '跟', '何桂清', '要', '人', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(8, 9)","(14, 15)",杨承福,何桂清,"['以', '他', '的', '意思', '，', '很', '想', '请', '杨承福', '做个', '帮手', '，', '这', '一点', '何桂清', '无法', '满足', '他', '的', '希望', '，', '因为', '杨承福', '是', '他', '最', '得力', '的', '人', '，', '许多', '公事', '、', '关系', '只有', '他', '清楚', '首尾', '，', '非', '他人', '所', '能', '替代', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(5, 6)","(10, 11)",杨承福,高升,"['“', '这样', '吧', '，', '”', '杨承福', '建议', '，', '“', '叫', '高升', '跟', '了', '王老爷', '去', '，', '也', '很', '妥当', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(10, 11)","(13, 14)",高升,王老爷,"['“', '这样', '吧', '，', '”', '杨承福', '建议', '，', '“', '叫', '高升', '跟', '了', '王老爷', '去', '，', '也', '很', '妥当', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(1, 2)","(5, 6)",何桂清,杨承福,"['拜别', '何桂清', '，', '谢', '了', '杨承福', '，', '由', '高升', '照料', '着', '，', '当天', '就', '到', '了', '京里', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(1, 2)","(8, 9)",何桂清,高升,"['拜别', '何桂清', '，', '谢', '了', '杨承福', '，', '由', '高升', '照料', '着', '，', '当天', '就', '到', '了', '京里', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(5, 6)","(8, 9)",杨承福,高升,"['拜别', '何桂清', '，', '谢', '了', '杨承福', '，', '由', '高升', '照料', '着', '，', '当天', '就', '到', '了', '京里', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(7, 8)",王有龄,高开,"['王有龄', '吃', '过', '晚饭', '，', '便', '跟', '高开', '商量', '正事', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(22, 23)","(24, 25)",浙江,黄抚合,"['再有', '一层', '，', '”', '高升', '凑近', '了', '他', '说', '，', '“', '老爷', '最好', '赶在何', '大人', '之前', '，', '或者', '差不多', '的', '日子', '到', '浙江', '见', '黄抚合', '，', '何', '大人', '的', '信才', '管用', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Nh,"(22, 23)","(26, 27)",浙江,何,"['再有', '一层', '，', '”', '高升', '凑近', '了', '他', '说', '，', '“', '老爷', '最好', '赶在何', '大人', '之前', '，', '或者', '差不多', '的', '日子', '到', '浙江', '见', '黄抚合', '，', '何', '大人', '的', '信才', '管用', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(24, 25)","(26, 27)",黄抚合,何,"['再有', '一层', '，', '”', '高升', '凑近', '了', '他', '说', '，', '“', '老爷', '最好', '赶在何', '大人', '之前', '，', '或者', '差不多', '的', '日子', '到', '浙江', '见', '黄抚合', '，', '何', '大人', '的', '信才', '管用', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(4, 5)",王有龄,高升,"['王有龄', '恍然大悟', '，', '觉得', '高升', '的话', '，', '实在', '有', '见识', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(2, 3)","(4, 5)",何桂清,浙江,"['如果', '正是', '何桂清', '到', '浙江', '查案', '时', '，', '有求于人', '，', '情形', '自然', '不同', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(6, 7)","(11, 12)",王有龄,高升,"['这样', '过', '了', '三四天', '，', '不但', '王有龄', '心里', '焦灼', '，', '连', '高升', '自己', '也', '有些', '气馁', '了', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(0, 1)","(2, 3)",高升,琉璃厂,"['高升', '从', '琉璃厂', '的', '笔墨', '庄里', '得到', '了', '这个', '消息', '，', '又', '去', '找', '熟人', '打听', '，', '果有', '其事', '，', '匆忙', '回来', '说', '与', '王有龄', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(0, 1)","(5, 6)",高升,庄里,"['高升', '从', '琉璃厂', '的', '笔墨', '庄里', '得到', '了', '这个', '消息', '，', '又', '去', '找', '熟人', '打听', '，', '果有', '其事', '，', '匆忙', '回来', '说', '与', '王有龄', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(2, 3)","(5, 6)",琉璃厂,庄里,"['高升', '从', '琉璃厂', '的', '笔墨', '庄里', '得到', '了', '这个', '消息', '，', '又', '去', '找', '熟人', '打听', '，', '果有', '其事', '，', '匆忙', '回来', '说', '与', '王有龄', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(4, 5)",王有龄,高升,"['王有龄', '便', '又', '跟', '高升', '商议', '，', '大事', '已妥', '，', '随时', '可', '走', '，', '也', '不争', '在', '这', '几天', '，', '不如', '过', '了', '“', '破五', '”', '再说', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(2, 3)","(5, 6)",贺长龄,王有龄,"['一看', '是', '贺长龄', '的', '《皇朝经世文编》', '王有龄', '久闻其名', '，', '欣然', '答道', '：', '“', '我要', '一部', '。', '”']",胡雪岩全集（高阳）.txt
Nh,BOOK,"(2, 3)","(4, 5)",贺长龄,《皇朝经世文编》,"['一看', '是', '贺长龄', '的', '《皇朝经世文编》', '王有龄', '久闻其名', '，', '欣然', '答道', '：', '“', '我要', '一部', '。', '”']",胡雪岩全集（高阳）.txt
Nh,BOOK,"(5, 6)","(4, 5)",王有龄,《皇朝经世文编》,"['一看', '是', '贺长龄', '的', '《皇朝经世文编》', '王有龄', '久闻其名', '，', '欣然', '答道', '：', '“', '我要', '一部', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(2, 3)","(7, 8)",林则徐,王有龄,"['那', '是', '林则徐', '编', '的', '《四洲志》', '，', '王有龄', '也', '买', '了', '。']",胡雪岩全集（高阳）.txt
Nh,BOOK,"(2, 3)","(5, 6)",林则徐,《四洲志》,"['那', '是', '林则徐', '编', '的', '《四洲志》', '，', '王有龄', '也', '买', '了', '。']",胡雪岩全集（高阳）.txt
Nh,BOOK,"(7, 8)","(5, 6)",王有龄,《四洲志》,"['那', '是', '林则徐', '编', '的', '《四洲志》', '，', '王有龄', '也', '买', '了', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(2, 3)","(4, 5)",湖南,陶文毅,"['他', '对', '湖南', '安化', '陶文毅', '公陶澍', '的', '政绩', '，', '原', '就', '敬仰', '已', '久', '，', '此时', '看', '了', '那些', '奏议', '、', '条陈', '，', '了解', '了', '改革', '盐法', '槽', '运', '的', '经过', '，', '越发', '向往', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(36, 37)","(41, 42)",王有龄,长沙,"['由于', '有用', '世之志', '，', '不得不', '留意', '时局', '，', '正好', '客店', '里', '到', '了', '一个', '湖北', '来', '的', '差官', '，', '就', '住', '在', '他', '间壁', '，', '客中', '寂寞', '，', '携酒', '消夜', '，', '谈起', '两湖', '的', '情形', '，', '王有龄', '才', '知道', '洪杨军', '攻', '长沙', '不下', '，', '克', '宁乡', '、', '益阳', '，', '拥有', '了', '几千艘', '发船', '，', '出临', '资口', '，', '渡', '侗庭湖', '，', '占领', '岳州', '，', '乘胜', '东下', '，', '十一月', '陷', '汉阳', '，', '十二月', '里', '省城', '武昌', '也', '失守', '了', '！']",胡雪岩全集（高阳）.txt
Ns,Ns,"(41, 42)","(45, 46)",长沙,宁乡,"['由于', '有用', '世之志', '，', '不得不', '留意', '时局', '，', '正好', '客店', '里', '到', '了', '一个', '湖北', '来', '的', '差官', '，', '就', '住', '在', '他', '间壁', '，', '客中', '寂寞', '，', '携酒', '消夜', '，', '谈起', '两湖', '的', '情形', '，', '王有龄', '才', '知道', '洪杨军', '攻', '长沙', '不下', '，', '克', '宁乡', '、', '益阳', '，', '拥有', '了', '几千艘', '发船', '，', '出临', '资口', '，', '渡', '侗庭湖', '，', '占领', '岳州', '，', '乘胜', '东下', '，', '十一月', '陷', '汉阳', '，', '十二月', '里', '省城', '武昌', '也', '失守', '了', '！']",胡雪岩全集（高阳）.txt
Ns,Ns,"(41, 42)","(47, 48)",长沙,益阳,"['由于', '有用', '世之志', '，', '不得不', '留意', '时局', '，', '正好', '客店', '里', '到', '了', '一个', '湖北', '来', '的', '差官', '，', '就', '住', '在', '他', '间壁', '，', '客中', '寂寞', '，', '携酒', '消夜', '，', '谈起', '两湖', '的', '情形', '，', '王有龄', '才', '知道', '洪杨军', '攻', '长沙', '不下', '，', '克', '宁乡', '、', '益阳', '，', '拥有', '了', '几千艘', '发船', '，', '出临', '资口', '，', '渡', '侗庭湖', '，', '占领', '岳州', '，', '乘胜', '东下', '，', '十一月', '陷', '汉阳', '，', '十二月', '里', '省城', '武昌', '也', '失守', '了', '！']",胡雪岩全集（高阳）.txt
Ns,Ns,"(45, 46)","(47, 48)",宁乡,益阳,"['由于', '有用', '世之志', '，', '不得不', '留意', '时局', '，', '正好', '客店', '里', '到', '了', '一个', '湖北', '来', '的', '差官', '，', '就', '住', '在', '他', '间壁', '，', '客中', '寂寞', '，', '携酒', '消夜', '，', '谈起', '两湖', '的', '情形', '，', '王有龄', '才', '知道', '洪杨军', '攻', '长沙', '不下', '，', '克', '宁乡', '、', '益阳', '，', '拥有', '了', '几千艘', '发船', '，', '出临', '资口', '，', '渡', '侗庭湖', '，', '占领', '岳州', '，', '乘胜', '东下', '，', '十一月', '陷', '汉阳', '，', '十二月', '里', '省城', '武昌', '也', '失守', '了', '！']",胡雪岩全集（高阳）.txt
Ns,Ns,"(61, 62)","(68, 69)",岳州,汉阳,"['由于', '有用', '世之志', '，', '不得不', '留意', '时局', '，', '正好', '客店', '里', '到', '了', '一个', '湖北', '来', '的', '差官', '，', '就', '住', '在', '他', '间壁', '，', '客中', '寂寞', '，', '携酒', '消夜', '，', '谈起', '两湖', '的', '情形', '，', '王有龄', '才', '知道', '洪杨军', '攻', '长沙', '不下', '，', '克', '宁乡', '、', '益阳', '，', '拥有', '了', '几千艘', '发船', '，', '出临', '资口', '，', '渡', '侗庭湖', '，', '占领', '岳州', '，', '乘胜', '东下', '，', '十一月', '陷', '汉阳', '，', '十二月', '里', '省城', '武昌', '也', '失守', '了', '！']",胡雪岩全集（高阳）.txt
Ns,Ns,"(68, 69)","(73, 74)",汉阳,武昌,"['由于', '有用', '世之志', '，', '不得不', '留意', '时局', '，', '正好', '客店', '里', '到', '了', '一个', '湖北', '来', '的', '差官', '，', '就', '住', '在', '他', '间壁', '，', '客中', '寂寞', '，', '携酒', '消夜', '，', '谈起', '两湖', '的', '情形', '，', '王有龄', '才', '知道', '洪杨军', '攻', '长沙', '不下', '，', '克', '宁乡', '、', '益阳', '，', '拥有', '了', '几千艘', '发船', '，', '出临', '资口', '，', '渡', '侗庭湖', '，', '占领', '岳州', '，', '乘胜', '东下', '，', '十一月', '陷', '汉阳', '，', '十二月', '里', '省城', '武昌', '也', '失守', '了', '！']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(2, 3)",常大淳,浙江,"['常大淳', '由', '浙江', '巡抚', '调', '湖北', '，', '还', '不到', '一年', '，', '他', '在', '杭州', '曾经', '见过', '，', '纯粹', '是', '个', '秉性', '仁柔', '的', '书生', '，', '只', '因为', '在', '浙江', '巡抚', '往', '内', '平治', '过', '海盗', '，', '朝廷', '当', '他', '会', '用兵', '，', '调', '到', '湖北', '去', '阻遏', '洪杨军', '，', '结果', '与', '城同亡', '，', '说', '起来', '死得', '有点', '冤枉', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(5, 6)",常大淳,湖北,"['常大淳', '由', '浙江', '巡抚', '调', '湖北', '，', '还', '不到', '一年', '，', '他', '在', '杭州', '曾经', '见过', '，', '纯粹', '是', '个', '秉性', '仁柔', '的', '书生', '，', '只', '因为', '在', '浙江', '巡抚', '往', '内', '平治', '过', '海盗', '，', '朝廷', '当', '他', '会', '用兵', '，', '调', '到', '湖北', '去', '阻遏', '洪杨军', '，', '结果', '与', '城同亡', '，', '说', '起来', '死得', '有点', '冤枉', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(5, 6)",浙江,湖北,"['常大淳', '由', '浙江', '巡抚', '调', '湖北', '，', '还', '不到', '一年', '，', '他', '在', '杭州', '曾经', '见过', '，', '纯粹', '是', '个', '秉性', '仁柔', '的', '书生', '，', '只', '因为', '在', '浙江', '巡抚', '往', '内', '平治', '过', '海盗', '，', '朝廷', '当', '他', '会', '用兵', '，', '调', '到', '湖北', '去', '阻遏', '洪杨军', '，', '结果', '与', '城同亡', '，', '说', '起来', '死得', '有点', '冤枉', '。']",胡雪岩全集（高阳）.txt
Ns,BOOK,"(8, 9)","(13, 14)",琉璃厂,《圣武记》,"['有', '了', '这层', '省悟', '，', '玉有龄', '又', '到', '琉璃厂', '去', '买', '了', '些', '《圣武记》', '之类', '谈征点', '方略', '、', '练兵', '筹饷', '的', '书', '，', '预备', '利用', '旅途', '，', '好好看', '他', '一遍', '。']",胡雪岩全集（高阳）.txt
